age,workclass,education,education-num,marital-status,occupation,relationship,race,sex,hours-per-week,native-country,income
26,Private,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,40,United-States,<=50K
32,Private,HS-grad,9,Married,Adm-clerical,Husband,White,Male,40,United-States,<=50K
35,Private,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,50,United-States,>50K
22,Self-employed,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,48,United-States,<=50K
37,Private,Assoc-voc,11,Separated,Prof-specialty,Own-child,White,Female,38,United-States,<=50K
25,Private,Bachelors,13,Never-married,Craft-repair,Not-in-family,White,Male,40,Mexico,<=50K
64,Private,1st-4th,2,Married,Transport-moving,Husband,White,Male,53,?,<=50K
46,Private,Assoc-voc,11,Married,Exec-managerial,Husband,White,Male,48,United-States,>50K
30,Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,27,United-States,<=50K
63,Private,Assoc-acdm,12,Divorced,Exec-managerial,Not-in-family,White,Male,40,United-States,>50K
51,Public,HS-grad,9,Married,Protective-serv,Husband,White,Male,40,United-States,>50K
68,Self-employed,7th-8th,4,Married,Exec-managerial,Husband,White,Male,16,United-States,<=50K
36,Private,Doctorate,16,Married,Prof-specialty,Husband,White,Male,50,Canada,<=50K
28,Self-employed,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Male,50,United-States,<=50K
41,Public,Some-college,10,Married,Sales,Husband,White,Male,40,United-States,<=50K
47,Private,Some-college,10,Married,Prof-specialty,Husband,White,Male,40,United-States,<=50K
22,Private,Some-college,10,Never-married,Other-service,Unmarried,Black,Female,30,United-States,<=50K
33,?,Bachelors,13,Never-married,?,Own-child,Asian-Pac-Islander,Male,80,Philippines,<=50K
34,Self-employed,Prof-school,15,Married,Prof-specialty,Husband,White,Male,40,United-States,>50K
46,Public,Bachelors,13,Married,Prof-specialty,Husband,White,Male,40,United-States,>50K
28,Private,Some-college,10,Married-spouse-absent,Adm-clerical,Own-child,White,Female,40,United-States,<=50K
36,Private,HS-grad,9,Married,Craft-repair,Husband,White,Male,52,United-States,>50K
18,Private,Some-college,10,Never-married,Sales,Own-child,White,Female,20,United-States,<=50K
33,Public,Masters,14,Married,Prof-specialty,Husband,White,Male,50,United-States,>50K
51,Private,HS-grad,9,Married,Transport-moving,Husband,White,Male,60,United-States,>50K
56,Self-employed,HS-grad,9,Married,Exec-managerial,Husband,White,Male,35,United-States,<=50K
54,Private,HS-grad,9,Never-married,Adm-clerical,Unmarried,White,Female,40,United-States,<=50K
29,Private,HS-grad,9,Never-married,Exec-managerial,Unmarried,Black,Female,40,United-States,<=50K
40,Private,Some-college,10,Divorced,Handlers-cleaners,Not-in-family,Amer-Indian-Eskimo,Female,84,United-States,<=50K
53,Private,Masters,14,Married,Exec-managerial,Husband,White,Male,65,United-States,>50K
22,Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,35,United-States,<=50K
33,Private,HS-grad,9,Married,Machine-op-inspct,Husband,White,Male,40,United-States,>50K
28,Private,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,50,United-States,<=50K
63,Private,Some-college,10,Married,Prof-specialty,Wife,White,Female,12,United-States,<=50K
53,Public,Doctorate,16,Married,Prof-specialty,Husband,White,Male,60,Germany,>50K
37,Private,10th,6,Married,Craft-repair,Husband,White,Male,50,United-States,<=50K
50,Public,Some-college,10,Divorced,Exec-managerial,Unmarried,White,Male,40,United-States,<=50K
22,Private,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,40,United-States,<=50K
40,Public,Assoc-acdm,12,Never-married,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K
22,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,40,United-States,>50K
21,Private,Some-college,10,Never-married,Prof-specialty,Own-child,White,Male,40,United-States,<=50K
25,Private,Assoc-acdm,12,Married,Handlers-cleaners,Husband,Black,Male,40,Jamaica,<=50K
20,Private,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Female,40,United-States,<=50K
43,Public,HS-grad,9,Married,Transport-moving,Husband,White,Male,40,United-States,<=50K
29,Private,Assoc-voc,11,Never-married,Exec-managerial,Unmarried,White,Female,50,United-States,<=50K
32,Private,Bachelors,13,Married,Sales,Husband,White,Male,40,United-States,>50K
42,Private,Masters,14,Married,Sales,Husband,White,Male,50,United-States,>50K
33,Private,HS-grad,9,Married,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,40,South,<=50K
27,Private,Some-college,10,Married,Exec-managerial,Wife,White,Female,40,United-States,>50K
22,?,Some-college,10,Never-married,?,Own-child,White,Female,40,Iran,<=50K
29,Private,Some-college,10,Married,Machine-op-inspct,Husband,White,Male,38,United-States,<=50K
29,Private,HS-grad,9,Married,Transport-moving,Husband,White,Male,40,United-States,<=50K
20,Private,Some-college,10,Never-married,Exec-managerial,Own-child,White,Female,20,United-States,<=50K
35,Private,10th,6,Never-married,Adm-clerical,Own-child,White,Male,40,United-States,<=50K
31,Self-employed,Bachelors,13,Married,Prof-specialty,Husband,White,Male,50,Puerto-Rico,>50K
33,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,50,United-States,<=50K
67,Private,Some-college,10,Married,Exec-managerial,Husband,White,Male,40,United-States,<=50K
46,Private,Some-college,10,Married,Prof-specialty,Husband,White,Male,10,United-States,<=50K
45,Private,9th,5,Married,Machine-op-inspct,Wife,White,Female,40,United-States,>50K
17,Public,11th,7,Never-married,Sales,Own-child,White,Male,20,United-States,<=50K
35,Private,Bachelors,13,Married,Exec-managerial,Husband,White,Male,70,United-States,>50K
48,Self-employed,Bachelors,13,Married-spouse-absent,Exec-managerial,Not-in-family,Black,Male,40,Jamaica,>50K
49,Private,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,Black,Female,40,United-States,<=50K
20,Private,Some-college,10,Never-married,Sales,Other-relative,White,Female,40,United-States,<=50K
27,Private,HS-grad,9,Married,Machine-op-inspct,Husband,White,Male,46,Canada,<=50K
64,Private,Some-college,10,Married,Craft-repair,Husband,White,Male,20,United-States,<=50K
53,Public,Some-college,10,Separated,Craft-repair,Not-in-family,Black,Male,40,United-States,<=50K
52,Private,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K
29,Private,HS-grad,9,Married,Craft-repair,Husband,White,Male,55,United-States,<=50K
32,Self-employed,HS-grad,9,Married,Craft-repair,Husband,White,Male,40,United-States,>50K
48,Self-employed,Bachelors,13,Married,Prof-specialty,Wife,White,Female,20,United-States,>50K
30,Private,Some-college,10,Never-married,Craft-repair,Other-relative,White,Male,40,Mexico,<=50K
34,Private,HS-grad,9,Married,Other-service,Husband,White,Male,20,United-States,<=50K
19,?,Some-college,10,Never-married,?,Own-child,White,Male,50,United-States,<=50K
39,Private,HS-grad,9,Never-married,Prof-specialty,Not-in-family,White,Male,50,United-States,<=50K
28,Private,11th,7,Never-married,Handlers-cleaners,Other-relative,White,Male,40,United-States,<=50K
17,Private,12th,8,Never-married,Sales,Not-in-family,White,Female,10,?,<=50K
54,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,50,United-States,<=50K
24,Private,Some-college,10,Never-married,Sales,Own-child,White,Male,40,United-States,<=50K
25,Private,HS-grad,9,Never-married,Exec-managerial,Own-child,White,Female,40,United-States,<=50K
25,Private,11th,7,Divorced,Other-service,Unmarried,White,Female,12,United-States,<=50K
48,Public,Some-college,10,Married,Exec-managerial,Wife,White,Female,40,United-States,>50K
24,Private,Bachelors,13,Never-married,Sales,Own-child,White,Female,40,United-States,<=50K
31,Private,Some-college,10,Married,Sales,Husband,Asian-Pac-Islander,Male,50,Taiwan,<=50K
47,Private,Some-college,10,Married,Craft-repair,Husband,White,Male,40,United-States,>50K
45,Private,Bachelors,13,Married,Exec-managerial,Husband,White,Male,40,?,>50K
19,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,25,United-States,<=50K
52,Self-employed,Some-college,10,Married,Sales,Husband,White,Male,50,United-States,>50K
52,Private,HS-grad,9,Married,Adm-clerical,Husband,White,Male,40,United-States,<=50K
19,?,HS-grad,9,Never-married,?,Other-relative,Asian-Pac-Islander,Female,12,South,<=50K
60,Private,HS-grad,9,Married,Transport-moving,Husband,White,Male,28,United-States,<=50K
43,Private,Masters,14,Married,Prof-specialty,Husband,White,Male,50,United-States,>50K
24,Private,Assoc-acdm,12,Divorced,Other-service,Own-child,White,Female,30,United-States,<=50K
20,?,Some-college,10,Never-married,?,Own-child,White,Female,40,United-States,<=50K
51,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K
38,Self-employed,9th,5,Divorced,Craft-repair,Not-in-family,White,Male,40,United-States,<=50K
21,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,10,United-States,<=50K
40,Self-employed,HS-grad,9,Married,Adm-clerical,Husband,White,Male,50,United-States,>50K
54,Private,Some-college,10,Widowed,Exec-managerial,Unmarried,White,Female,40,United-States,<=50K
35,Private,Bachelors,13,Never-married,Other-service,Other-relative,White,Male,50,United-States,<=50K
52,Private,11th,7,Separated,Machine-op-inspct,Unmarried,Black,Male,40,United-States,<=50K
53,Private,HS-grad,9,Married,Exec-managerial,Husband,White,Male,40,United-States,>50K
56,?,Some-college,10,Widowed,?,Not-in-family,Black,Female,40,United-States,<=50K
35,Private,HS-grad,9,Divorced,Craft-repair,Unmarried,Black,Male,40,United-States,<=50K
43,Self-employed,Some-college,10,Divorced,Sales,Unmarried,White,Female,42,United-States,<=50K
29,Private,Bachelors,13,Married,Craft-repair,Husband,White,Male,40,Canada,<=50K
29,Private,HS-grad,9,Married,Transport-moving,Husband,Amer-Indian-Eskimo,Male,65,United-States,<=50K
27,Private,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,40,United-States,<=50K
58,Private,Bachelors,13,Married,Adm-clerical,Husband,White,Male,40,Mexico,<=50K
64,Private,HS-grad,9,Married,Handlers-cleaners,Husband,White,Male,18,United-States,<=50K
53,Private,HS-grad,9,Married,Adm-clerical,Wife,Black,Female,32,United-States,<=50K
21,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,30,United-States,<=50K
40,Self-employed,Assoc-acdm,12,Divorced,Exec-managerial,Not-in-family,White,Male,30,United-States,<=50K
52,Public,Doctorate,16,Married,Prof-specialty,Husband,White,Male,40,Iran,>50K
38,Private,Assoc-voc,11,Never-married,Tech-support,Not-in-family,White,Male,50,United-States,<=50K
40,?,Some-college,10,Divorced,?,Not-in-family,White,Female,30,United-States,<=50K
39,Private,HS-grad,9,Married,Exec-managerial,Husband,White,Male,40,United-States,<=50K
56,?,Masters,14,Never-married,?,Not-in-family,White,Female,50,United-States,>50K
68,Private,Doctorate,16,Married,Prof-specialty,Husband,White,Male,55,United-States,>50K
24,Private,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,38,United-States,<=50K
40,Self-employed,Prof-school,15,Married,Prof-specialty,Husband,White,Male,50,United-States,>50K
43,Self-employed,Prof-school,15,Married,Prof-specialty,Husband,Black,Male,99,United-States,>50K
38,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,70,United-States,<=50K
45,Private,HS-grad,9,Married,Sales,Husband,White,Male,40,United-States,>50K
18,Private,11th,7,Never-married,Machine-op-inspct,Own-child,White,Male,55,United-States,<=50K
57,Public,Masters,14,Married,Exec-managerial,Husband,White,Male,50,United-States,>50K
49,Private,HS-grad,9,Separated,Other-service,Not-in-family,Black,Female,35,United-States,<=50K
25,Private,Some-college,10,Never-married,Exec-managerial,Own-child,White,Female,40,Yugoslavia,<=50K
52,Public,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Male,40,United-States,<=50K
56,Private,10th,6,Divorced,Craft-repair,Not-in-family,White,Male,56,United-States,<=50K
26,Self-employed,Some-college,10,Never-married,Sales,Not-in-family,White,Male,48,United-States,<=50K
19,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Female,40,United-States,<=50K
25,Self-employed,Bachelors,13,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,40,United-States,<=50K
25,Private,HS-grad,9,Married,Adm-clerical,Wife,White,Female,30,United-States,<=50K
21,Private,HS-grad,9,Never-married,Sales,Other-relative,White,Male,45,United-States,<=50K
48,Self-employed,7th-8th,4,Married,Craft-repair,Husband,White,Male,40,Italy,<=50K
33,Public,Masters,14,Married,Prof-specialty,Husband,White,Male,60,Canada,<=50K
31,Public,HS-grad,9,Divorced,Protective-serv,Own-child,Other,Male,40,United-States,<=50K
26,Self-employed,HS-grad,9,Divorced,Farming-fishing,Unmarried,White,Male,65,United-States,<=50K
37,Public,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,38,United-States,<=50K
29,?,Some-college,10,Divorced,?,Unmarried,White,Female,30,United-States,<=50K
20,Private,Some-college,10,Never-married,Other-service,Own-child,White,Male,20,United-States,<=50K
28,Private,Some-college,10,Married,Sales,Husband,Other,Male,60,?,<=50K
49,Private,HS-grad,9,Widowed,Adm-clerical,Unmarried,White,Female,20,United-States,<=50K
73,?,10th,6,Never-married,?,Not-in-family,White,Male,4,United-States,<=50K
49,Private,Masters,14,Married,Exec-managerial,Husband,White,Male,40,United-States,>50K
51,Private,Some-college,10,Married,Prof-specialty,Wife,White,Female,40,United-States,>50K
40,Private,Some-college,10,Married,Sales,Husband,White,Male,40,United-States,<=50K
24,Private,Assoc-voc,11,Never-married,Machine-op-inspct,Own-child,White,Female,40,United-States,<=50K
18,Private,12th,8,Never-married,Sales,Own-child,White,Male,24,United-States,<=50K
41,Private,10th,6,Married,Transport-moving,Husband,Black,Male,40,United-States,>50K
46,Private,HS-grad,9,Married,Adm-clerical,Husband,White,Male,40,United-States,>50K
46,Private,HS-grad,9,Married,Adm-clerical,Wife,White,Female,40,United-States,<=50K
64,Private,10th,6,Married,Transport-moving,Husband,White,Male,40,United-States,>50K
50,Self-employed,Prof-school,15,Married,Prof-specialty,Husband,White,Male,40,United-States,>50K
53,Public,Masters,14,Married,Prof-specialty,Husband,White,Male,36,United-States,>50K
21,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,40,United-States,<=50K
22,Public,Some-college,10,Married,Other-service,Husband,White,Male,25,United-States,<=50K
37,Private,Bachelors,13,Divorced,Exec-managerial,Unmarried,White,Female,45,United-States,>50K
39,Public,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Male,55,United-States,>50K
30,Private,Bachelors,13,Married,Sales,Husband,Asian-Pac-Islander,Male,40,India,<=50K
25,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,40,United-States,<=50K
26,Private,Some-college,10,Never-married,Exec-managerial,Unmarried,Black,Female,40,United-States,<=50K
43,Private,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,50,United-States,<=50K
59,Private,HS-grad,9,Widowed,Adm-clerical,Unmarried,White,Female,60,United-States,<=50K
27,Private,HS-grad,9,Married-spouse-absent,Adm-clerical,Unmarried,White,Female,40,Jamaica,<=50K
55,Private,10th,6,Married,Craft-repair,Husband,Black,Male,40,United-States,>50K
20,Private,Some-college,10,Never-married,Other-service,Own-child,White,Male,12,Canada,<=50K
25,Private,Assoc-voc,11,Never-married,Prof-specialty,Not-in-family,White,Female,36,Canada,<=50K
28,Private,Assoc-acdm,12,Separated,Other-service,Not-in-family,White,Male,40,United-States,<=50K
29,Private,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,50,United-States,<=50K
60,Private,11th,7,Married,Sales,Husband,White,Male,40,United-States,>50K
37,Public,Bachelors,13,Married,Prof-specialty,Wife,White,Female,50,United-States,>50K
25,Private,11th,7,Divorced,Sales,Own-child,White,Female,40,United-States,<=50K
27,Private,Some-college,10,Married,Craft-repair,Husband,White,Male,60,United-States,<=50K
50,Public,Bachelors,13,Married,Exec-managerial,Husband,White,Male,40,United-States,>50K
41,Self-employed,Some-college,10,Married,Farming-fishing,Husband,White,Male,70,United-States,<=50K
46,Private,7th-8th,4,Married,Craft-repair,Husband,White,Male,47,United-States,<=50K
35,Private,Assoc-voc,11,Divorced,Other-service,Unmarried,Black,Female,40,United-States,<=50K
21,?,Some-college,10,Never-married,?,Own-child,White,Male,40,United-States,<=50K
35,?,11th,7,Separated,?,Not-in-family,White,Female,60,United-States,<=50K
40,Private,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,Black,Male,40,United-States,<=50K
49,Private,Bachelors,13,Married,Exec-managerial,Husband,White,Male,40,United-States,>50K
